,I,P,S,B,K,A
0,0.5101108940948059,3.873483050125597,1.0,3.363372156030791,0.7505999983378341,1.649547670687484
1,2.081791754751465,7.051228773443237,1.0,4.969437018691772,0.500988603032234,8.690241796064
2,1.9734879478602014,-0.24755681941136165,1.0,-2.221044767271563,0.9430975136065166,1.090779061407797
3,0.5007644105460934,3.849421134412544,1.0,5.348656723866451,0.88292187168,4.566721636086054
4,0.5851470385604433,0.9086695788331858,1.0,0.3235225402727425,0.5254160293213528,1.3864557087791705
5,-0.14746414041613592,2.9124783834492627,1.0,4.059942523865399,0.46365195152625877,3.659246611391402
6,2.1108261967299993,1.1898541335854285,1.0,-0.9209720631445708,0.9640401075959797,-0.13536380982041774
7,0.7975039164769914,5.69077309384654,1.0,4.893269177369549,0.5247403511396233,2.4372463683675294
8,1.821580711405148,-0.3648651990488081,1.0,-1.1864459104539562,0.7034191089926121,2.8188027089859897
9,0.4582992295136488,2.713105842757104,1.0,3.2548066132434554,0.6233241051738247,1.0737729244131176
10,0.9846053601559895,4.083143394125348,1.0,4.0985380339693585,0.704756933770331,-1.2663273119962861
11,2.1754805490052833,4.955168581460031,1.0,3.7796880324547475,0.6839585880714183,1.9867862523501654
12,1.9016489358649085,1.6815547428560398,1.0,0.7799058069911315,0.6830235925636771,0.5140004118298623
13,0.045109978189294436,0.12905916482201518,1.0,2.083949186632721,0.27124308851994156,-0.08111889545050732
14,0.6450903571921209,7.040254567743163,1.0,6.395164210551042,0.6251458053477866,0.0202222178475695
15,1.4740066712235314,4.62467551042325,1.0,4.150668839199719,0.3587703407071639,-1.979114343459139
16,1.4156018213208679,2.9650262361357322,1.0,2.5494244148148644,0.5113627646753274,0.6576167940317309
17,-0.006422611810061957,5.802989323383976,1.0,5.809411935194038,0.7419744282096765,-4.453708372677976
18,-0.8590898580817345,-0.4946728884110181,1.0,2.3644169696707165,0.8349724992245838,-1.3404939857123264
19,-0.04131367662443583,0.47251186456925964,1.0,0.5138255411936955,0.7122466139511578,1.229423140842963
20,-0.013219583221919295,5.9594237226730815,1.0,5.972643305895001,0.7974147144381205,-1.3633305424894049
21,0.6823132663579078,2.4103240352704454,1.0,1.7280107689125375,0.6563728182220632,-1.2063513493285583
22,1.0446138285921494,4.504293250312277,1.0,3.4596794217201277,0.7341380325662661,3.0299444355940137
23,1.7428895222136969,1.3229166925240985,1.0,0.5800271703104019,0.673510921021218,1.6401492889266274
24,-0.446654815801094,1.9732260393735708,1.0,4.4198808551746644,0.7440719740194566,-4.308133483436076
25,2.8872026730293805,2.214195769413594,1.0,-0.6730069036157866,0.4135556716321131,0.5213179267318678
26,0.44755672171648564,1.9325897388159514,1.0,1.485033017099466,0.540324103845045,1.6928550810034944
27,1.4455309036964668,-1.908673235929924,1.0,-3.3542041396263906,0.4190259389866186,-0.2637213313368727
28,1.541746203269725,5.48506113423741,1.0,4.943314930967684,0.844379188029048,7.206323545859284
29,1.3583126894260937,12.674416666906346,1.0,11.316103977480253,0.5426019443370074,-11.370860520271082
30,-0.615476612829338,-1.283957824433409,1.0,0.3315187883959291,0.3423554120820223,0.7616577934125719
31,-0.053819819991150736,-4.253920996942748,1.0,-4.2001011769515975,0.4610257975728863,0.7765855237675588
32,1.023491787295618,5.4601926260751945,1.0,4.4367008387795766,0.6597006098068222,3.962912292387371
33,0.3385165066871354,0.7195699588631818,1.0,1.3810534521760462,0.2492674911050493,0.5127575631728093
34,0.9734660197504619,3.392060729480652,1.0,4.418594709730191,0.5473068644094166,4.7430876586755915
35,0.8690853143466887,1.0976374794464734,1.0,1.2285521650997846,0.759813352098578,1.4265680097134417
36,2.3264790576881618,2.0501883577647133,1.0,0.7237093000765515,0.612474593842563,1.0850830390290622
37,-1.5963816415546035,-0.7885221953069912,1.0,2.8078594462476123,0.8979641331571037,3.126217435671287
38,-1.9744471210524983,4.072790079695637,1.0,8.047237200748135,0.5680713003712063,13.948127115031326
39,0.05628214084477376,2.6573611448895615,1.0,3.601079004044788,0.8342391760573779,0.5079363943985518
40,0.588879476358781,0.2654362262517318,1.0,-0.3234432501070492,0.5451821359370947,0.7359585758105973
41,2.226545208155846,0.7124073599942871,1.0,0.48586215183844095,0.6216697314233157,1.2249121143439723
42,0.22160077171114145,-1.6517817086536302,1.0,-1.8733824803647716,0.42800818104527966,-2.8146046268486384
43,1.755495326816121,5.427325383168836,1.0,4.671830056352714,0.6409320526660686,2.2255621931738503
44,0.5195074391097746,1.2874950234703562,1.0,0.7679875843605816,0.7865499154925313,0.5633680668470633
45,2.2220844873006422,-4.384554551901957,1.0,-6.606639039202599,0.7538083544004659,5.0465635613916895
46,1.6668884990030193,3.3851718475730954,1.0,1.7182833485700761,0.7404549422372312,0.06907489056303873
47,1.3532539826874868,1.9780166571658921,1.0,1.6247626744784054,0.8193724219648194,0.2584290362094628
48,0.6563549001532988,2.788878065262539,1.0,2.13252316510924,0.4260423014256944,-1.2030031920304802
49,-0.8821983748545297,0.8156702105984587,1.0,2.697868585452988,0.11950927445100532,-1.4565414781392332
