,I,P,S,B,K,A
0,1.9149413566674744,0.6766219072909314,0.0,1.0,0.7302725278196701,-0.416316957686708
1,0.37377884381748017,3.3799582269541584,0.0,1.0,0.6698169245245104,-0.06517780206075283
2,-0.24667596917473844,3.4304046022819628,0.0,1.0,0.6295409148222654,-0.6286240267501106
3,-0.48343202916365324,-1.5507266630851142,1.0,1.0,0.873021639295218,1.2480993372810172
4,-0.5986571875188992,8.102522948602818,1.0,1.0,0.6846598282960014,0.8992010032026694
5,0.8665388884765244,1.1286445383608523,1.0,1.0,0.7473514060021077,0.29478375877058827
6,0.6490353893917393,4.645263590842294,1.0,1.0,0.34573830383462667,0.3198333255382563
7,1.1696201682045562,8.643828812547163,0.0,1.0,0.41903026918161096,0.3828303928778677
8,0.43357151092500124,4.901609602639748,0.0,1.0,0.6552518158598831,1.5792578259776475
9,0.45040102738696847,0.09887888813066581,0.0,1.0,0.35754200833139044,-1.3311910890215812
10,1.0518401635953907,8.954965417882615,1.0,1.0,0.3896168723578393,-0.31812591370659793
11,-1.0424159098508747,-0.4000830262174264,1.0,1.0,0.8577467353486208,0.6075714805185688
12,1.4324066681367165,2.024540347217555,0.0,1.0,0.7289199278043352,-0.23270493425925765
13,0.9120371657000934,4.062984305142857,1.0,1.0,0.4540550265009435,-0.2565415484221545
14,-0.9151323142097046,-2.453386969111791,1.0,1.0,0.3828084219967707,-0.07685638871507972
15,-0.4709006867261946,-2.9679948445426314,1.0,1.0,0.4456755583590553,0.6616042610516863
16,0.6460855233877022,-5.063455784503634,0.0,1.0,0.7801428408947101,0.6329777352970168
17,-1.155454679714848,4.917781639427519,0.0,1.0,0.20268735939581778,-0.2682690559015266
18,-0.07547374411349295,-1.1122979444844492,0.0,1.0,0.26526800850832083,-0.8189428237728743
19,-2.0954065599497875,-3.21243572883986,0.0,1.0,0.4810165233758503,-0.3748714949875967
20,1.713742470011821,-2.0400177098557837,0.0,1.0,0.2846880979444194,-0.8756063969772746
21,1.1964177458829492,2.202412152670491,0.0,1.0,0.5973666602139692,-0.07086153803049923
22,-1.3953758667151663,2.025390876381274,1.0,1.0,0.6484822490115306,-0.05334337760145047
23,0.3950808529693618,-1.9599257645794381,0.0,1.0,0.6822817199155418,1.612044444354608
24,1.4738037565817423,-0.9800910494123456,0.0,1.0,0.8819392640271242,-0.12353518154893048
