,I,P,S,B,K,A
0,-1.3953475446321584,-0.23129249138283892,1.0,3.1640550532493195,0.799431012936698,7.203357221395524
1,1.7917616469590767,4.0859296701050525,0.0,3.294168023145976,0.7666087466902981,-0.6393715107209264
2,1.0428903830700844,3.3602017275094163,0.0,3.317311344439332,0.8710554515769897,4.02163753171928
3,0.5175097748616728,4.463402935648275,1.0,4.945893160786602,0.6159975822645452,0.4989981314336942
4,2.0197469229574923,0.16375746035402816,1.0,-0.8559894626034641,0.5486624140024894,0.9488063980345989
5,1.2251914477823451,0.059057452033093094,1.0,-1.166133995749252,0.5701679816955915,0.4656229956981678
6,0.40789006922212595,-1.163213233508962,0.0,-1.571103302731088,0.8213325685657625,-0.6967459274584034
7,-0.7280276588658547,-3.7600331898649944,0.0,-3.0320055309991396,0.5875879254751475,-0.08352867809159782
8,1.280713033775079,1.880127801768567,1.0,2.599414767993488,0.6656419572540808,-2.9957980617679976
9,0.22619294631078904,-2.2914204496847765,0.0,-2.5176133959955656,0.6900876292339848,-1.1706725479491416
10,2.3948690349817316,2.2121325766673205,0.0,-0.1827364583144111,0.7118983350567121,-0.03733253636629543
11,0.6304826167298909,0.9188544920004508,1.0,0.28837187527055985,0.3744691638496921,0.8907754887771752
12,1.2373387287470745,0.22196560538031368,1.0,-0.015373123366760888,0.8810160873132563,1.0191238901136492
13,1.7942950940260363,1.7485963327869274,1.0,-0.045698761239108876,0.5897232236534115,1.0057723029828078
14,2.0204891348578733,4.3112228835855415,1.0,3.290733748727668,0.9215310007320461,4.96291821332685
15,-0.38459257670175,5.641856469285177,1.0,7.026449045986927,0.5428058663799895,9.828436361146403
16,0.13912858623422977,3.9684789413601176,1.0,3.8293503551258876,0.510974904977112,-2.1511031226193613
17,-0.6638011302783691,-3.9995252000783825,1.0,-2.3357240698000137,0.8613086481625851,1.6501518814533447
18,0.5723847158713506,0.9218466052207168,0.0,0.3494618893493662,0.6834224339883811,0.33981876402553585
19,0.49983545482534836,-2.3367613681530695,1.0,-2.836596822978418,0.44911643972622034,5.14010136459303
20,0.2506741829067404,3.2854413678650953,1.0,3.034767184958355,0.6051863913485747,3.2015609069242785
21,0.5463502674526993,-0.3285806056377771,1.0,-0.8749308730904763,0.5221064769908129,1.10099779206109
22,2.1288627754532032,3.233730835351304,1.0,1.1048680598981009,0.9185181282717942,-0.7232877057444136
23,0.33954414349893963,2.839492979951975,1.0,2.4999488364530356,0.7485027359625928,-1.1550450526146911
24,1.8992526769337421,-0.6213744360208495,0.0,-2.5206271129545916,0.5586431493326792,2.4073922824531935
25,0.31817025828013945,6.916549965184499,1.0,7.5983797069043595,0.21272703787583022,12.380891481698471
26,-0.23243537673301495,3.0073549776467345,1.0,4.23979035437975,0.4130416254609941,1.8901283678713914
27,-0.2415339001406484,-2.643550032892707,1.0,-1.4020161327520586,0.287957443538706,1.6153743341306384
28,-1.1037816421997635,3.3563588965078845,0.0,5.460140538707648,0.20926407530752292,1.8660543486234702
29,0.9281060143975761,11.025133494415005,1.0,11.09702748001743,0.4789955171150742,22.140119666809525
30,1.720146147327126,-1.5593289461217572,0.0,-3.279475093448883,0.7702485790588187,0.7077431634501063
31,0.8006778629204255,-0.22242914602662273,1.0,0.9768929910529517,0.7818021810416351,0.41694260074732303
32,0.9035177503309684,2.412714437181208,1.0,1.5091966868502396,0.4994068857230637,0.9444760400207431
33,1.0616443957855144,-3.005060222197566,0.0,-4.06670461798308,0.7402275141285817,2.086594911749285
34,2.2749097439202055,4.2137978220540315,1.0,3.938888078133826,0.5723007080054816,2.4250453098504896
35,1.2939573340209942,4.835291110003045,0.0,3.5413337759820505,0.645111233355233,0.485773249838967
36,3.0884017365101437,6.007726487840463,1.0,2.9193247513303193,0.9807487159423214,-0.042638865843022344
37,1.4342420924126762,7.252656508471623,1.0,5.818414416058947,0.8536176893545292,-0.9702106420257195
38,2.157134901790891,4.057049066797781,1.0,2.89991416500689,0.9246393167328135,2.488140992376533
39,-0.8565894606632349,-1.3741893449782854,0.0,1.4824001156849496,0.7535478885219836,2.004329945603988
40,-1.2857183346724066,-8.115654575944795,1.0,-6.829936241272389,0.9664926326742922,1.282889537537341
41,0.4369237893631606,-0.8569701300710035,1.0,-0.29389391943416415,0.35799020609031584,0.8264741882471497
42,0.21282908075155668,-1.370248192046526,0.0,-1.5830772727980826,0.45955141663808713,-0.8017261632969797
43,1.0619827317249046,3.4067347432382853,1.0,2.3447520115133806,0.6345454958228116,-0.6130514838884387
44,-1.101634430924988,0.3435232126269552,1.0,1.445157643551943,0.6450777136003735,1.8693519024672016
45,1.0043459632822394,-1.9472403683860962,1.0,-2.9515863316683353,0.6560450928496232,-6.94793701807206
46,-0.26586582407632997,1.5981777157611963,0.0,3.8640435398375264,0.7258461814760113,2.782117098202629
47,-1.109680403810792,-0.563699769362674,1.0,0.545980634448118,0.8232887220491913,0.9473023618539288
48,1.6143284160380138,0.4222495280340993,1.0,-1.1920788880039144,0.837870149360975,-1.3902875489610196
49,-0.5489729743331893,1.1157348463601657,1.0,3.664707820693355,0.29977251497623114,-3.5851174868903595
