,I,P,S,B,K,A
0,0.8316960432213258,1.0,1.0,0.16830395677867416,0.927969650498439,1.1589514780588734
1,1.482125558009481,1.0,1.0,-0.482125558009481,0.6078277688783698,0.7196100745704339
2,-0.8079735647000784,1.0,1.0,1.8079735647000783,0.578481620137118,-1.4361735173314107
3,-0.4765037196110049,1.0,1.0,1.476503719611005,0.20007405612169915,1.9317491863003788
4,3.4643625252985704,1.0,1.0,-1.4643625252985704,0.46931349639885866,1.1788935726308134
5,1.4118990578319544,1.0,1.0,-0.41189905783195435,0.6884447241605203,1.4837901568686385
6,1.0569058035754757,1.0,0.0,1.9430941964245243,0.43275432238132944,2.1157224543543145
7,2.532357628262172,1.0,0.0,-0.5323576282621718,0.9182105063551962,0.607207767253986
8,-0.5501607472657157,1.0,1.0,2.550160747265716,0.2743373552522727,4.830182524541581
9,0.22468058527878926,1.0,0.0,0.7753194147212108,0.6092101736120127,-0.11289478201137279
10,-0.6655050617416427,1.0,0.0,1.6655050617416427,0.5491277697957411,-0.6457424274355935
11,0.774790631725118,1.0,1.0,0.22520936827488203,0.8095508820677486,1.3658298955088222
12,0.7455692424092055,1.0,0.0,1.2544307575907945,0.379226832603694,0.8045133069908392
13,0.6215128980667011,1.0,1.0,2.378487101933299,0.6514404184137923,-0.5950489123357685
14,0.4761987545081331,1.0,0.0,1.523801245491867,0.3083108882982198,0.7537409850696765
15,0.09063325484885665,1.0,1.0,1.9093667451511434,0.5924269700229083,0.920073372671805
16,0.7874264423420883,1.0,0.0,1.2125735576579117,0.861453014772486,-2.370699833202279
17,-0.41110095678366854,1.0,1.0,2.4111009567836685,0.3947139484804116,-0.8124238060600051
18,2.97014076166988,1.0,1.0,-0.9701407616698798,0.6318331045236208,0.4004384509120573
19,2.5202609872227146,1.0,0.0,-0.5202609872227146,0.5180606461325126,0.1412244158084017
20,1.2679892687082468,1.0,1.0,0.7320107312917532,0.6289430319590453,0.7886990064590171
21,-0.860474862077535,1.0,1.0,3.860474862077535,0.5125332847593026,6.698153163945057
22,-0.33259512013516934,1.0,1.0,2.3325951201351693,0.5121470388971109,-1.4187642207719735
23,0.349726560717285,1.0,1.0,0.650273439282715,0.7118205124656987,0.9536924481394863
24,0.7527949558990888,1.0,1.0,1.247205044100911,0.4718191079116645,0.6254069785190243
