,I,P,S,B,K,A
0,1.419414818719943,-1.1682349841406532,1.0,-0.5876498028605961,0.867014624143595,1.014015907450022
1,0.2850466393301619,11.215395070060646,1.0,11.930348430730485,0.6164057833690926,-25.750899900692435
2,-1.7358940593255188,0.7720037083244295,1.0,3.5078977676499483,0.6744503882436166,1.2200788640771683
3,-0.36078867094408634,2.6622191219963898,1.0,4.023007792940476,0.4316946740265855,-1.6521951742407097
4,-0.3099183256612944,-5.112669474349675,1.0,-4.8027511486883805,0.27673124573327373,4.923252553650215
5,-0.07446497513767453,0.7040349612082591,1.0,0.7784999363459337,0.3727729184092413,1.0250228615489334
6,-0.1925777414814947,-1.3794697144564116,1.0,-1.186891972974917,0.3201082248899189,1.3255970013999203
7,1.9058818655477565,3.8708069758472394,1.0,2.964925110299483,0.6756202438580747,3.2562690696274252
8,-0.6063369866897813,0.31609754700646553,1.0,1.9224345336962467,0.41450582102091543,-2.3216144355043142
9,-0.5887999264199794,-1.6901930806851508,1.0,-0.10139315426517148,0.5343477677650065,0.9884971781139176
10,0.2814702511750577,0.06863009091066369,1.0,-0.212840160264394,0.31345765233691136,0.9725205997473131
11,-0.8680659378597414,6.383570690543833,1.0,8.251636628403574,0.5805832081366734,-1.3383077392036937
12,0.19451268249976317,2.6098094879170586,1.0,3.415296805417295,0.3320049966363523,-0.174546047570048
13,0.2794438821866285,-1.2076375810888247,1.0,-0.4870814632754532,0.32332224849245944,1.6064953893051048
14,0.7836945688680155,6.651416215010629,1.0,5.867721646142614,0.2997932856909532,6.563779042051736
15,-0.756211169113944,1.9832916655553459,1.0,3.73950283466929,0.25489321316637353,0.5752829242014807
16,2.222183047811271,2.5367820711629085,1.0,2.314599023351638,0.6771356235646276,0.7407910211571007
17,-0.11528337023783011,2.6342547674891987,1.0,2.7495381377270287,0.09604301033940091,-1.2339661606832797
18,0.9214495581853169,0.5178541209060241,1.0,-0.4035954372792928,0.7866250099487923,0.8982712387897095
19,-0.868764236654391,1.9669232439829698,1.0,4.835687480637361,0.6473272801318649,-0.16727234109718503
20,-0.7784428803084193,-8.118840822688624,1.0,-7.340397942380204,0.6435731105055171,7.127494182292374
21,1.7707351275820078,2.31595675319053,1.0,0.545221625608522,0.46823008374179326,1.0028142970324123
22,0.40965282661995994,1.3685868478425316,1.0,0.9589340212225717,0.5557834899367319,0.9764860422387527
23,-0.45728495690752236,1.5690433975774987,1.0,4.026328354485021,0.4671660515576197,-1.4425495917890339
24,0.9359362908812171,4.114589331722658,1.0,5.178653040841441,0.5308091881776088,5.081899547128898
