,I,P,S,B,K,A
0,1.858678848241076,4.788731329405136,1.0,2.9300524811640605,0.9521816713829367,-0.78884526478694
1,0.09079421724317971,-0.7997334040924843,0.0,0.10947237866433601,0.5165016080542353,-0.004606515209741165
2,-0.622491674535946,8.197591021800855,1.0,9.8200826963368,0.5660855353710516,-14.352621707823086
3,0.2867847791384518,3.3233907128420883,0.0,4.036605933703637,0.8803180142392732,-0.011201903376172393
4,-0.051329211492235294,4.314513543404324,1.0,4.365842754896559,0.7463636299608976,-5.060310848261509
5,2.0156661442758583,-2.736176377449172,1.0,-4.75184252172503,0.8089021882022973,10.97581813381347
6,1.4314398753946418,-0.7763204070615835,1.0,-1.2077602824562252,0.598024449269676,-0.8060708872933007
7,0.8907562809587213,2.92255863747946,0.0,2.0318023565207386,0.708605242794422,1.7775065471755864
8,1.8258771497231152,10.048958363063795,0.0,8.223081213340679,0.5306797572985533,-4.600382106301424
9,0.5730899190136467,2.427660162570279,1.0,3.8545702435566316,0.5438960590712981,0.9605724274562722
10,1.2498165377164638,3.0712814278505554,1.0,3.821464890134092,0.5973333476109239,6.393425312438807
11,2.710189128196613,1.909285337195372,1.0,-0.8009037910012411,0.7417145466764063,0.5007069375812376
12,-0.05211683849707408,2.7983719200429036,1.0,2.850488758539978,0.848786566368031,-5.583274459903422
13,0.23365248310340225,1.5974566786990558,1.0,1.3638041955956535,0.30678154082119047,-0.47724679449074725
14,0.42507020390710626,4.11820502225037,1.0,3.693134818343264,0.7773397487069151,4.9922510902083115
15,-1.2943620371394102,1.3299252555925642,1.0,3.6242872927319745,0.36499130778777183,2.5110830721736606
16,0.06690067727373411,3.9165120558080138,1.0,4.849611378534279,0.5835877949337527,-2.6658654168412332
17,1.59709596476299,1.0146358609222643,1.0,0.4175398961592742,0.8249609587720391,1.5988159375278432
18,0.3184429327781746,-0.18030873739073816,0.0,0.5012483298310872,0.597508384161891,0.6175333305490908
19,0.7185307501980472,2.5001466590981813,1.0,2.781615908900134,0.636214056805803,0.48628122033764687
20,0.4501323438860093,-2.544842414235793,1.0,-1.9949747581218022,0.43655199094994224,2.900229389836203
21,-0.06346291946177973,7.1186952332334466,0.0,8.182158152695225,0.6477916047002379,8.276792676505202
22,0.6054953617492135,5.893045875876162,1.0,6.2875505141269485,0.3462656998800814,-7.786327147637131
23,1.549817537701225,2.022058363186708,1.0,0.4722408254854831,0.28447020852068355,1.0250855129565404
24,2.22843134184215,3.161784712519901,1.0,1.9333533706777506,0.9540229763445425,3.0711129327169173
25,-0.32914948000535693,-3.766283314987176,0.0,-3.437133834981819,0.4512401141834496,7.9958943840637176
26,1.8176039963549964,-0.9109943607919491,0.0,-2.7285983571469457,0.5895469710305318,-1.636567664547207
27,1.7242721520290014,5.571966203007072,1.0,3.847694050978071,0.8805890677635386,2.347283089509842
28,-0.008260409973995464,-0.6263225738746674,0.0,-0.6180621639006719,0.9193213555639353,1.097678679304193
29,0.09540672860594855,-0.45478823719495354,1.0,-0.5501949658009021,0.8010845561116944,1.5731881422434122
30,1.5965542941505253,4.454415971897497,1.0,2.857861677746971,0.47520294355132464,-6.68421496180321
31,0.6223473438498676,-1.068192675143284,1.0,-1.6905400189931514,0.49798305171765134,-1.2487892726223682
32,0.42754266379001393,6.07905595447931,0.0,5.651513290689296,0.7512330748292951,-5.086620918486683
33,0.2318153938113054,-2.9542757975382345,0.0,-3.18609119134954,0.5985581736141815,-0.5673742353194596
34,0.39337449603707597,0.2102236811393131,1.0,0.816849185102237,0.8235653249634067,0.12727385264829727
35,0.7445295128186415,2.0764530545127893,1.0,1.3319235416941477,0.528009389878871,-0.4831414857658338
36,1.1252494071669021,-1.1235237247934218,1.0,-2.248773131960324,0.6416907861962754,0.7857751152962508
37,0.7087761463814393,-0.2507260602565881,1.0,-0.9595022066380274,0.3836474249097729,0.6925861335239997
38,-0.45296941792667517,5.330164312356781,0.0,5.783133730283456,0.7111795946214058,5.430671075577572
39,0.2080497726761062,-4.598179462044031,1.0,-4.806229234720137,0.67663911974911,6.521516513514075
40,0.9017962061997262,6.82292792874248,1.0,5.9211317225427536,0.18140747437757407,-2.568216006576726
41,1.4533415984069509,-1.284502325133713,0.0,-2.737843923540664,0.7910372208885225,-2.9588344395525272
42,1.0218386172721214,7.261041922175174,0.0,8.239203304903052,0.9419135751159212,-10.858829705749033
43,-1.4237649145535216,2.4146927181631024,0.0,3.838457632716624,0.7483374266111888,2.464315331981158
44,1.4320036276843717,1.2467203643682356,1.0,-0.1852832633161361,0.38888896894665975,0.7276429135266952
45,-1.6090991790887172,-6.759240972740289,1.0,-5.1501417936515725,0.5500242485480082,-1.476207589443912
46,1.6011364034373565,4.356278128093025,1.0,2.755141724655668,0.7520829750421781,5.283009993363531
47,0.7955483781861162,1.1295538691689735,1.0,0.33400549098285726,0.9047632538728881,0.5096041086795691
48,1.0055037015329515,3.9536833293957843,1.0,3.9481796278628325,0.3593693777360521,7.893060846469895
49,-0.6604385916404281,-1.2750237303927472,0.0,-0.6145851387523191,0.5207116151972343,0.03048413045663593
